gene,stat_cell,lfc_cell,padj_cell,stat_tis,lfc_tis,padj_tis
Zup1,-3.73296135595001,-0.489536777300373,0.0122796323966374,6.2386685855402,0.449329677229075,4.2974644727864506e-09
Dap,3.73254414305297,0.220025302939188,0.0122796323966374,-1.21081664066605,-0.0789877160066075,0.291775793919142
Fgf2,-3.72910588431842,-0.386924359547914,0.0122796323966374,-3.83021170869367,-0.522171003570402,0.0004056372297766
Sumo3,3.72895386682726,0.203353234429125,0.0122796323966374,-0.398580395396857,-0.0191249227195545,0.746885297761444
Nrep,3.7288901492145,0.251675858451332,0.0122796323966374,-2.41809876028687,-0.43585691298393,0.028813504865366
Fggy,-3.72730023730311,-0.373719762074424,0.0122796323966374,-9.48994909289982,-1.51613572526706,1.32401660492192e-19
ENSMUSG00000095041,-3.72701290152153,-0.238893992613458,0.0122796323966374,3.81064765210895,0.461293580271536,0.0004355962152798
Oas2,-3.72593652745144,-0.443606418742578,0.0122796323966374,4.71923313155993,1.0678930669349,1.1082568238128e-05
Pcolce,3.70778684556861,0.206264798218158,0.0131234813261446,3.22675322746241,0.431442190481891,0.0031215804948845
Phkg1,-3.70650245400023,-0.480005452458751,0.0131234813261446,-7.9558986275618,-1.52355850717878,4.40572687092682e-14
Nsf,-3.7006482666832,-0.393306408557683,0.0133607744303201,-0.256686257778707,-0.0184646001809869,0.839277533058897
4632427E13Rik,-3.69739654015162,-0.432266197986677,0.0134636304813577,4.76633912963105,0.410815733968356,9.00516291587027e-06
Rab21,-3.69546989313254,-0.272156033894115,0.0134969302495465,-2.10819187720793,-0.120582799032165,0.0581665206961154
Srxn1,3.69090469635065,0.265123345871842,0.0136423730012799,1.90952238159432,0.26103487158034,0.0877969549083575
Gbp7,-3.69016421002542,-0.244569432007676,0.0136423730012799,-2.56909848229282,-0.225610483195971,0.0197492469924803
Eml5,-3.67804385183305,-0.718628172225485,0.0142158317629947,-3.74564644215986,-0.595138633603663,0.0005511270911196
Supt20,-3.67711286427208,-0.389205347214708,0.0142158317629947,4.00530454673697,0.377984754319428,0.0002111035550969
Peg10,3.67382795727901,0.253187155145311,0.0142717323710266,1.57252245795911,0.479677216748837,0.164428430783521
Tbl2,3.6735707289984,0.317214401953609,0.0142717323710266,-2.33340137148974,-0.228880203615624,0.0351921871472894
Rufy2,-3.67185292283221,-0.456773868719139,0.0142972481591209,4.14947884178713,0.330783954480046,0.0001214740632457
Lig1,-3.66870294292769,-0.332837984557546,0.0144035794571735,4.29239348034707,0.349267758249683,6.87385461111635e-05
Nrxn2,3.66508649845883,0.67531461310466,0.0145373879784445,2.29906597826824,0.530787919039098,0.0380855286827072
Fyco1,-3.66021727113599,-0.298926637345659,0.0147445329489549,-9.77099628415783,-0.432020370371714,1.03744612305595e-20
Cdc14b,-3.65759499549546,-0.625659111360626,0.0148241951195022,4.07335387802173,0.5416935743013,0.0001631091915962
Hk1,3.64541349971101,0.332914895346904,0.0154696894959764,5.18139493232305,0.537909447365832,1.27284836738924e-06
Slfn9,-3.6437256597334,-0.976867469392074,0.0154970346149062,1.64758741553909,0.276031913324224,0.144011630502024
Fam13a,-3.64182949049766,-0.200424063996101,0.0155373133456809,-10.3329556978767,-1.9304162237986,4.49612603370294e-23
Acvr1b,3.63889115441126,0.407875505129848,0.0156411661909147,2.16595148403098,0.251346300251837,0.0512784437694019
Ccdc88a,-3.63225644687027,-0.213710216211451,0.0159732782830905,8.47938924771171,0.538728838229369,7.54010170212321e-16
Sdc3,3.60590745287018,0.398248473792059,0.0176021327835048,5.1838194520668,0.536669104286795,1.2589947785954e-06
Mad2l1bp,3.60408627224241,0.540885563692776,0.0176431701882634,1.50050997569405,0.142696453989952,0.185720861172753
Zfc3h1,-3.59765845550602,-0.314948360847254,0.0179237637723597,6.0644967227072,0.354276491820588,1.18328104283e-08
Flna,3.59639614898862,0.251534009475212,0.0179237637723597,4.69890754241811,0.374482687145802,1.21090373429884e-05
Ccn2,3.59636401445676,0.946201187658649,0.0179237637723597,3.96141465020144,1.18407754686905,0.0002497359621767
Jcad,-3.59145289775596,-0.349560904831402,0.0181812104286156,0.0759608602804488,0.0072019108739771,0.953606409257955
Col1a2,3.58688254955323,0.208181537832891,0.0184182479547083,3.49487982255461,0.396651634640212,0.0013160004194258
Blvrb,3.58385639233,0.284711608291528,0.018513817576099,-1.34263172332209,-0.11044386020405,0.239979998145443
