gene,stat_cell,lfc_cell,padj_cell,stat_tis,lfc_tis,padj_tis
Timp3,4.23706466155161,0.43305794128422,0.0027025085501846,-1.31510153665609,-0.0908278051389955,0.330080368392831
Psip1,-4.23025611231814,-0.31040250131751,0.0027428551390711,0.445382212884061,0.0376674528059578,0.775546209664644
Lrch2,-4.22932534930648,-1.5985919963368,0.0027428551390711,-0.727482023225812,-0.147091695777285,0.623013056292948
Car12,4.22297828042893,1.81272957661346,0.0027941526696244,1.34507445459838,0.781171282494443,0.31695323484377
Parp9,-4.2180883100678,-0.322570294003312,0.0028282344746501,2.03490754160959,0.194749795813431,0.102281910599942
Ero1a,4.21375613031972,0.485966974058232,0.0028558613438511,15.5841283035442,1.59356119845546,5.59530930507093e-51
Ndst2,-4.21086592967594,-0.622776167553057,0.0028656142044848,0.305132547209581,0.0261075395726584,0.849450648541656
Lrfn4,4.20573788069221,0.573013062123733,0.00290423402225,-2.02392785078258,-0.491310241814566,0.104430515941473
Slc40a1,4.20221270172948,0.45355469345787,0.0029227816981834,8.77632473320387,1.13320939237808,1.74592031538497e-16
Fhl2,-4.19191870822704,-0.702020148209192,0.0030308377001484,2.24468135395082,0.649359982241028,0.0673587680683203
Usp9x,-4.1872976070847,-0.439244916639174,0.0030653228897768,0.795696608324583,0.0561865105372699,0.58602432986073
Pafah1b3,4.1843563578474,0.357363804685758,0.0030775528028872,2.51850606232335,0.543684577795909,0.0365531890099298
Tor3a,-4.18146508816673,-0.341468558796965,0.0030893729980128,0.327197709524825,0.0259256552464838,0.837947913007839
Slc4a4,-4.17020395506484,-0.447522308557271,0.0032175922980273,0.953718785030777,0.158420757612691,0.503867000782274
Ankrd12,-4.16592666511363,-0.247086513010328,0.0032500168254551,0.0243521841625108,0.0016233115123161,0.990317389498552
Tpi1,4.1554411794332,0.236326262817705,0.0033732929279701,6.21883187485494,0.778014393102586,1.09328168188265e-08
Myh10,-4.153484904456,-0.27673088896042,0.0033732929279701,-5.14514207537449,-0.515568616499781,3.24864129017053e-06
Tmem165,-4.14932428427683,-0.45782084793312,0.0033831577391591,5.20003419018481,0.359289161244548,2.5026146266206e-06
Csde1,-4.14893802599449,-0.258037185662614,0.0033831577391591,-3.56142609624336,-0.191963952101124,0.0019156982327671
Efna2,-4.14372435160255,-1.02677934830642,0.0034321966974046,-5.00025810210101,-0.738410459233588,6.41997249094651e-06
Ifi44,-4.12808820906009,-0.586488342893212,0.0036122973329331,1.35474224128558,0.367916654849288,0.313084661104606
