"pathway_id","pathway_name","setSize","enrichmentScore","NES","pvalue","padj","rank","leadingEdge","leadingEdge_symbols","contrast","tissue","database","ranking_metric","analysis_type","logFC_cutoff","fdr_cutoff"
"GO:1902600","proton transmembrane transport",120,-0.494816027333784,-2.13060411310908,1.10654361273254e-08,5.70004904900273e-07,2441,"12865/66576/17716/66335/70207/84682/22229/72392/68055/11950/66092/12034/22227/17708/11739/76306/68267/66043/17717/228033/18674/11958/17721/57423/56384/67126/17991/17722/17992/21906/67273/17993/66916/11740/98660/17711/71679/72900/66694/68349/227197/226646/66445/11946/17719/11957/105675/11949/12856/225887/11947/75406/20930/68020/17995","Cox7a1,Uqcrh,mt-Nd1,Atp6v1c1,Taco1,Cox4i2,Ucp3,Tmem175,Dmac2l,Atp5pb,Ghitm,Phb2,Ucp1,mt-Co1,Slc25a4,Slc18b1,Slc25a22,Atp5f1d,mt-Nd2,Atp5mc3,Slc25a3,Atp5me,mt-Nd5,Atp5mf,Letm1,Atp5f1e,Ndufa2,mt-Nd6,Ndufa4,Otop1,Ndufa10,Ndufs4,Ndufb7,Slc25a5,Atp1a2,mt-Cytb,Atp5pd,Ndufv2,Uqcrfs1,Ndufs3,Ndufs1,Ndufs2,Cyc1,Atp5f1a,mt-Nd4,Atp5pf,Ppif,Atp5f1c,Cox17,Ndufs8,Atp5f1b,Ndufs7,Surf1,Coa8,Ndufv1","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0170033","L-amino acid metabolic process",137,-0.483440734165921,-2.12060712747682,4.26286013945566e-08,1.96470459513621e-06,3156,"104816/13180/665563/216136/13190/212647/70503/242669/100678/66194/109900/27053/18457/18126/18537/57295/66902/27364/67618/14645/112406/76282/192653/11484/70396/20751/72562/381290/108682/15445/18618/52633/18127/100039707/69051/14874/12583/108156/78920/236539/110391/15356/104923/19125/14085/11992/12036/57320/76187/56369/257635/229905/214579/72039/78038/246277/269642/270076/12041/56357","Aspg,Pcbd1,Mthfd2l,Ilvbl,Dct,Aldh4a1,Ddo,Azin2,Psph,Pycr3,Asl,Asns,Bloc1s6,Nos2,Pcmt1,Icmt,Mtap,Srr,Aasdhppt,Glul,Egln2,Gpt,Ttc36,Aspa,Asnsd1,Spr,Pcbd2,Atp2b4,Gpt2,Hpd,Pemt,Nit2,Nos3,Mthfsl,Pycr2,Gstz1,Cdo1,Mthfd1,Dlst,Phgdh,Qdpr,Hmgcl,Adi1,Prodh,Fah,Auh,Bcat2,Park7,Adhfe1,Apip,Sdsl,Kyat3,Aldh5a1,Mccc1,Mccc2,Csad,Nat8l,Gcdh,Bckdk,Ivd","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0090066","regulation of anatomical structure size",498,0.264755050141945,1.59091581685143,1.11055961814806e-07,4.64455824461128e-06,3724,"14260/57257/18438/18439/12332/104099/18753/71653/105855/66824/13860/20541/50876/239667/67972/71544/11977/12752/56193/27360/19091/13614/65970/21391/268970/11858/232341/213556/23797/72042/50875/14083/11551/14268/17755/18479/20360/15567/68732/14025/17300/21336/16534/18160/58861/14528/107723/68667/217835/245857/12291/12774/24088/18148/21916/22376/12333/20401/16531/20563/277360/328572/12671/319262/15465/26941/11689/12912/74117/20259/404710/20741/11607/16728/11773/15894/12567/13618/99982/20350/12494/15566/15558/11605/17974/22388/12168/52822/17872/240672/225115/14026/58994/60596/13649/11622/26401/13429/20430/20947/242202/15163/360213/211673/20315/22351/19225/29816/11535/13383/18436/22324/22350/11567/11350/17136/15357/218397/93689/101497/110380/242553/108155/56320/20354/56431/11541/20287/102502/68268/19224/16401/11845/19092/78757/12288/66898/76709/73910/16533/11426/20928/12064/320736/16598/26889/382253/22003/330914/18846/27279/71955/13841/22418/20312/12421/18166/22368/11421/17756/228790/207278/14042/15251/16197/19877/225348/171286/22323/14629/17919/11475/71751/22129/17390","Fmn1,Vav3,P2rx4,P2rx7,Capg,Itga9,Prkcd,Shtn1,Nckap1l,Pycard,Eps8,Slc8a1,Tmod2,Dip2b,Atp2b1,Arhgap42,Atp7a,Cln3,Plek,Add3,Prkg1,Edn1,Lima1,Tbxas1,Arhgap28,Rnd2,Wnk1,Plekhh2,Akt3,Cotl1,Tmod3,Ptk2,Adra2a,Fn1,Map1b,Pak1,Sema6c,Slc6a4,Carmil1,Bcl11a,Foxc1,Tacr1,Kcnn4,Npr1,Cysltr1,Gch1,Slc12a6,Trpm4,Rin3,Ssh3,Cacna1g,Ccr5,Tlr2,Npm1,Tmod1,Was,Capn1,Sh3bp1,Kcnma1,Slit2,Prex1,Ep300,Chrm3,Fchsd1,Hrh1,Nherf1,Alox5,Creb1,Actr3,Scin,Iqgap3,Sptb,Agtr1a,L1cam,Ap2m1,Icam1,Cdk4,Ednrb,Kdm1a,Sema3f,Cd38,Htr7,Htr2a,Gla,Nck2,Wdr1,Bmpr2,Rufy3,Ppp1r15a,Dusp5,Svil,Evl,Smpd3,Gucy1a1,Egfr,Ahr,Map3k1,Dnm1,Cyfip1,Swap70,Pde5a,Hcls1,Trim46,Arfgef1,Cxcl12,Vill,Ptgs2,Hip1r,Adm,Dlg1,P2rx1,Vav1,Ezr,Avil,Abl1,Mag,Hmgcr,Rasa1,Lmod1,Plekhg2,Shroom2,Kank4,Ogt,Dbn1,Sema4d,Dstn,Adora2b,Sct,Pls1,Zdhhc21,Ptgs1,Itga4,Arf6,Prkg2,Rictor,Cacna1c,Baiap2l1,Arpc2,Arhgap18,Kcnmb1,Macf1,Abcc9,Bdnf,Vstm4,Klf2,Cln8,Cdkl5,Tpm1,Arhgap32,Plxna3,Tnfrsf12a,Ist1,Epha7,Wnt5a,Cx3cl1,Rb1cc1,Npy1r,Trpv2,Ace,Map2,Asxl1,Fchsd2,Ext1,Hif1a,Il7r,Rock1,Wdr36,Slc12a8,Vasp,Gclc,Myo5b,Acta2,Map3k13,Ttc3,Mmp2","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0071219","cellular response to molecule of bacterial origin",204,0.348538915890482,1.90288473022833,1.25479576618664e-07,5.17098274768035e-06,2517,"66824/12514/12523/17096/20128/234779/414084/12628/225471/17084/19401/214855/73914/18033/21938/14130/434219/266632/19204/78334/16173/12475/20375/17533/19261/14528/20296/12524/217304/12519/17260/20310/216161/12774/24088/16176/231130/212937/17874/18750/66102/20539/56722/12042/12362/16452/12567/56399/13618/20779/26362/15170/21899/11622/17079/26419/230594/19225/80859/18578/98256/11350/70097/55985/108155/13051/17975","Pycard,Cd68,Cd84,Lyn,Trim30a,Plcg2,Tnip3,Cfh,Ticam2,Ly86,Rara,Arid5a,Irak3,Nfkb1,Tnfrsf1b,Fcgr2b,Trim30c,Irak4,Ptafr,Cdk19,Il18,Cd14,Spi1,Mrc1,Sirpa,Gch1,Ccl2,Cd86,Cd300lb,Cd80,Mef2c,Cxcl2,Sbno2,Ccr5,Tlr2,Il1b,Tnip2,Tifab,Myd88,Prkca,Cxcl16,Slc7a5,Litaf,Bcl10,Casp1,Jak2,Cdk4,Akap8,Ednrb,Src,Axl,Ptpn6,Tlr6,Ahr,Cd180,Mapk8,Tut4,Ptgs2,Nfkbiz,Pde4b,Kmo,Abl1,Sash1,Cxcl13,Ogt,Cx3cr1,Ncl","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0007204","positive regulation of cytosolic calcium ion concentration",138,0.398460427439309,2.06777565289654,1.27590534625891e-07,5.23245066271614e-06,2973,"18438/18439/13385/20541/19091/13614/234779/64095/12267/12772/14226/11352/21336/68667/12273/12159/20310/30955/12291/12774/16176/63873/12289/11517/20191/18764/16440/11607/16452/16410/13618/12494/15558/19217/12028/20947/74585/54199/11535/12767/18854/56745/11350/55985/12768/13051/12293/59289/12286/14289/59091/12778/12297/12288/319430/16438","P2rx4,P2rx7,Dlg4,Slc8a1,Prkg1,Edn1,Plcg2,Gpr35,C3ar1,Ccr2,Fkbp1b,Abl2,Tacr1,Trpm4,C5ar1,Bmp4,Cxcl2,Pik3cg,Cacna1g,Ccr5,Il1b,Trpv4,Cacna1d,Adcyap1r1,Ryr2,Pkd2,Itpr3,Agtr1a,Jak2,Itgav,Ednrb,Cd38,Htr2a,Ptger2,Bax,Swap70,Sppl3,Ccrl2,Adm,Cxcr4,Pml,C1qtnf1,Abl1,Cxcl13,Ccr1,Cx3cr1,Cacna2d1,Ackr2,Cacna1a,Fpr2,Jph2,Ackr3,Cacnb3,Cacna1c,C5ar2,Itpr1","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0170039","proteinogenic amino acid metabolic process",127,-0.481097601186334,-2.09016571391313,1.29019730545666e-07,5.26550088719702e-06,3156,"104816/13180/665563/216136/13190/212647/70503/242669/100678/66194/109900/68133/27053/18457/18126/66902/14450/27364/67618/14645/76282/192653/11484/70396/20751/72562/381290/108682/15445/52633/18127/100039707/69051/14874/104174/12583/108156/78920/236539/110391/15356/104923/19125/14085/11992/12036/76187/56369/257635/214579/72039/78038/246277/269642/270076/12041/56357","Aspg,Pcbd1,Mthfd2l,Ilvbl,Dct,Aldh4a1,Ddo,Azin2,Psph,Pycr3,Asl,Gcsh,Asns,Bloc1s6,Nos2,Mtap,Gart,Srr,Aasdhppt,Glul,Gpt,Ttc36,Aspa,Asnsd1,Spr,Pcbd2,Atp2b4,Gpt2,Hpd,Nit2,Nos3,Mthfsl,Pycr2,Gstz1,Gldc,Cdo1,Mthfd1,Dlst,Phgdh,Qdpr,Hmgcl,Adi1,Prodh,Fah,Auh,Bcat2,Adhfe1,Apip,Sdsl,Aldh5a1,Mccc1,Mccc2,Csad,Nat8l,Gcdh,Bckdk,Ivd","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0051261","protein depolymerization",121,0.408151272202729,2.06456775183717,1.98146382122197e-07,7.74972516744592e-06,3682,"12332/13860/50876/56193/27360/65970/213556/50875/17755/16800/68732/171580/20393/17754/17318/63873/21916/104015/20401/20259/20741/72685/67300/20257/80986/20405/22388/78798/225115/14026/11789/20947/22351/14219/16765/140810/56419/11567/210356/93689/110380/56431/270058/20479/76707/76709/227634/228421/22003/20404/17756/72119/29877/380969/50850","Capg,Eps8,Tmod2,Plek,Add3,Lima1,Plekhh2,Tmod3,Map1b,Arhgef2,Carmil1,Mical1,Sgk1,Map1a,Mid1,Trpv4,Tmod1,Synj1,Sh3bp1,Scin,Sptb,Dnajc6,Cltc,Stmn2,Ckap2,Sh3gl1,Wdr1,Eml4,Svil,Evl,Apc,Swap70,Vill,Ccn2,Stmn1,Ttbk2,Diaph3,Avil,Nckap5,Lmod1,Shroom2,Dstn,Map1s,Vps4b,Clasp1,Arpc2,Camsap1,Kif18a,Tpm1,Sh3gl2,Map2,Tpx2,Hdgfl3,Nckap5l,Spast","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0048771","tissue remodeling",188,0.362488649658364,1.93919871868577,2.01791944033185e-07,7.85593706540253e-06,2266,"18439/27060/21934/21808/21857/13040/319939/11501/17246/72828/11977/20963/16331/75766/17387/18033/12772/50490/19664/16847/16889/26365/20377/22059/17342/66180/18214/16173/17300/20296/17312/17260/233328/19055/18605/14184/20750/11601/12333/18750/21990/192176/93735/93695/14284/109934/16410/13836/12494/20779/26362/12168/16011/12978/12028/72780/13649/11622/13038/12578/20348/18854","P2rx7,Tcirg1,Tnfrsf11a,Tgfb2,Timp1,Ctss,Tns3,Adam8,Mdm2,Ubash3b,Atp7a,Syk,Inpp5d,Dcstamp,Mmp14,Nfkb1,Ccr2,Nox4,Rbpj,Lepr,Lipa,Ceacam1,Sfrp1,Trp53,Mitf,P3h4,Ddr2,Il18,Foxc1,Ccl2,Clec10a,Mef2c,Lrrk1,Ppp3ca,Enpp1,Fgfr3,Spp1,Angpt2,Capn1,Prkca,Tph1,Flna,Wnt16,Gpnmb,Fosl2,Abr,Itgav,Epha2,Cd38,Src,Axl,Bmpr2,Igfbp5,Csf1r,Bax,Rspo3,Egfr,Ahr,Ctsk,Cdkn2a,Sema3c,Pml","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0060562","epithelial tube morphogenesis",348,0.291500686507465,1.72350774609007,2.07570106471021e-07,8.0438177039779e-06,4936,"14260/12505/140570/21808/11783/108655/13036/13614/21815/19401/75605/14634/73181/17387/19664/17979/18514/18479/16411/20377/329628/211401/13800/381157/11352/93840/12808/12159/17260/21687/15213/68146/104156/235626/15478/114249/20191/18595/20971/23967/12977/20563/16776/66042/16373/329795/18764/20481/16653/19378/12042/20319/11607/17769/100503085/14275/19876/20353/239337/13836/20779/14183/105278/17313/11622/229600/14160/20315/207304/11535/13383/12767/18854/11350/14734/18707/21677/22337/21386/94109/21853/19164/67784/19411/69718/20474/15364/68588/21803/71461/51938/21923/239122/12162/30841/19335/17869/269593/13841/22418/17242/14164/14674/14042/15251/216274/22411/18612/11482/64058/240641/22323/14368/12614/16372/69847/21813/192119/20496/13838/19303/22417/19143/12160/18208/20682/102774/15205/20733/18654/19108/233651/83429/81896/237500/20349/13388/19713/16568/22413/225876/17127/433809/12705/77411/21926/14609/16772/22420/20681","Fmn1,Cd44,Plxnb2,Tgfb2,Apaf1,Foxp1,Ctsh,Edn1,Tgif1,Rara,Kdm5b,Gli3,Nfatc4,Mmp14,Rbpj,Ncoa3,Pbx1,Pak1,Itgax,Sfrp1,Fat4,Mtss1,Enah,Greb1l,Abl2,Vangl2,Cobl,Bmp4,Mef2c,Tek,Hey1,Arl13b,Etv5,Setd2,Hs3st3a1,Npnt,Ryr2,Pdgfra,Sdc4,Osr1,Csf1,Slit2,Lama5,Sostdc1,Irx3,Tmem67,Pkd2,Ski,Kras,Aldh1a2,Bcl10,Sfrp2,Agtr1a,Mthfr,Klhl3,Folr1,Robo1,Sema4c,Adamts12,Epha2,Src,Fgfr2,Cdk20,Mgp,Ahr,BC028528,Lgr5,Cxcl12,Hectd1,Adm,Dlg1,Cxcr4,Pml,Abl1,Gpc3,Pik3cd,Tead2,Vdr,Tbx3,Csmd1,Timeless,Psen1,Plxnd1,Rarg,Ipmk,Six4,Hmga2,Cthrc1,Tgfb1,Ptk7,Ccdc39,Tnc,Setdb2,Bmp7,Kdm2b,Rab23,Myc,Luzp1,Epha7,Wnt5a,Mdk,Fgf1,Gna13,Ext1,Hif1a,Cep290,Wnt11,Etv4,Acvrl1,Perp,Kif20b,Vasp,Fzd6,Celsr1,Irx2,Wnk4,Tgfbr2,Dicer1,Slc12a2,Epha4,Pxn,Wnt4,St14,Bmp5,Ntn1,Sox9,Bbs4,Hes1,Spint2,Pgf,Prkx,Dchs1,Ctns,Ift122,Tmtc3,Sema3e,Dll1,Ret,Kif3a,Wnt2,Kdm2a,Smad3,Rnf207,Cited1,Esrp2,Tnf,Gja1,Lama1,Wnt6,Sox8","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0001763","morphogenesis of a branching structure",221,0.337267627951573,1.88161896142938,2.34840132968362e-07,8.9366191140393e-06,4936,"12505/13036/13614/75605/14634/73181/17387/17979/18514/18479/20377/329628/14025/381157/57764/93840/12159/21687/16176/14155/104156/235626/15478/114249/18595/12977/20563/16776/12142/329795/18764/16653/20319/11607/12817/13836/20779/14178/240725/14183/17313/72780/11622/12702/20315/11535/13383/20348/12767/18854/12876/11350/14734/22337/21386/94109/21853/67784/20474/15364/21803/238386/21923/12162/16153/17869/13841/22418/17242/14164/14674/14042/18590/20583/18612/20665/12614/71751/21813/192119/20496/19303/22417/19143/327826/20346/20682/20733/18654/233651/237500/20349/22413/18163/12705/77411/21926/16772/19130/22420/20681","Cd44,Ctsh,Edn1,Kdm5b,Gli3,Nfatc4,Mmp14,Ncoa3,Pbx1,Pak1,Sfrp1,Fat4,Bcl11a,Greb1l,Ntn4,Vangl2,Bmp4,Tek,Il1b,Fem1b,Etv5,Setd2,Hs3st3a1,Npnt,Pdgfra,Csf1,Slit2,Lama5,Prdm1,Tmem67,Pkd2,Kras,Sfrp2,Agtr1a,Col13a1,Epha2,Src,Fgf7,Sulf1,Fgfr2,Mgp,Rspo3,Ahr,Socs3,Cxcl12,Adm,Dlg1,Sema3c,Cxcr4,Pml,Cpe,Abl1,Gpc3,Vdr,Tbx3,Csmd1,Timeless,Plxnd1,Six4,Hmga2,Tgfb1,Btbd7,Tnc,Bmp7,Il10,Myc,Epha7,Wnt5a,Mdk,Fgf1,Gna13,Ext1,Pdgfa,Snai2,Etv4,Sox10,Celsr1,Map3k13,Tgfbr2,Dicer1,Slc12a2,Pxn,Wnt4,St14,Frs2,Sema3a,Sox9,Spint2,Pgf,Dchs1,Tmtc3,Sema3e,Wnt2,Ctnnd2,Cited1,Esrp2,Tnf,Lama1,Prox1,Wnt6,Sox8","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0005996","monosaccharide metabolic process",252,-0.394047180412919,-1.85992885427246,2.41972296964649e-07,9.16673526797021e-06,3159,"74343/14756/18519/241113/74246/26358/69064/319801/18708/18706/14120/14873/271639/14381/13194/269700/232370/244416/18655/16846/58246/110208/18746/30949/230796/108099/22591/14751/27376/16367/72674/16592/73744/16828/18023/18641/76282/17448/94044/56690/108682/11652/381694/244757/68214/20411/19017/14433/14555/235339/16337/228026/105787/67863/13806/18113/18604/100198/59046/20869/18747/67800/68263/98660/19885/14815/225913/19662/11450/68401/19045/78653/72157/18563/18682/11364/17449/18597/76969/18534/13110/19013/56017/67389/319625/18639/75578/100705/15277/71755/14571/76051/12041","Crtc2,Gpld1,Kat2b,Prkag3,Gale,Aldh1a7,Fuom,Tigar,Pik3r1,Pik3ca,Fbp2,Gsto1,Adcy10,G6pdx,Ddb1,Hectd4,Clstn3,Ppp1r3b,Pgk1,Lep,Slc35b4,Pgd,Pkm,Lcmt1,Wdtc1,Prkag2,Xpc,Gpi1,Slc25a10,Irs1,Adipor1,Fabp5,Man2c1,Ldha,Nfe2l1,Pfkl,Gpt,Mdh2,Bcl2l13,Mlycd,Gpt2,Akt2,B3glct,Glb1l2,Gsto2,Sorbs1,Ppargc1a,Gapdh,Gpd1,Dlat,Insr,Pdk1,Prkaa1,Slc25a11,Eno1,Nnmt,Pdk2,H6pd,Arpp19,Stk11,Prkaca,Dgat2,Pdhb,Atp1a2,Rorc,Nr3c1,Tkfc,Rbp4,Adipoq,G6pc3,Ppp1ca,Bola3,Pgm1,Pcx,Phkg1,Acadm,Mdh1,Pdha1,Chst1,Pck1,Cyp2j6,Ppara,Slc2a8,C1qtnf12,Galm,Pfkfb1,Fggy,Acacb,Hk2,Dhdh,Gpd2,Ganc,Bckdk","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0042310","vasoconstriction",94,0.444942049500017,2.14618727358064,2.60280891497758e-07,9.73895644179009e-06,3755,"104099/20541/67972/71544/27360/13614/21391/11551/15567/21336/58861/68667/12291/12671/15465/11689/11607/15894/13618/12494/15566/15558/12168/240672/58994/13649/11622/242202/19225/11535/18436/11350/15357/68268/19224/16401/12288/20312/18166/11421/15251/11475/17390/14062","Itga9,Slc8a1,Atp2b1,Arhgap42,Add3,Edn1,Tbxas1,Adra2a,Slc6a4,Tacr1,Cysltr1,Trpm4,Cacna1g,Chrm3,Hrh1,Alox5,Agtr1a,Icam1,Ednrb,Cd38,Htr7,Htr2a,Bmpr2,Dusp5,Smpd3,Egfr,Ahr,Pde5a,Ptgs2,Adm,P2rx1,Abl1,Hmgcr,Zdhhc21,Ptgs1,Itga4,Cacna1c,Cx3cl1,Npy1r,Ace,Hif1a,Acta2,Mmp2,F2r","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0007163","establishment or maintenance of cell polarity",212,0.340831629937575,1.88478952607044,7.35543492951453e-07,2.44640607419444e-05,5328,"209630/232288/27060/54132/71653/105855/208177/67299/66713/243548/69581/67839/244585/68617/17755/18479/16800/68732/17925/235180/11352/80837/93840/215449/19159/76123/83964/21687/17886/15213/214444/94176/20401/381979/16897/26941/74117/79264/12615/22390/22388/52822/217335/53310/20336/11789/11735/211673/76088/16001/16905/13383/56419/12695/22350/11350/74206/58220/11845/78757/71461/76707/72823/233066/14694/14107/11426/170736/18817/22418/18762/17756/170758/216274/22411/54141/240641/56212/68259/270163/78906/56217/103213/15205/67052/17758/20733/69697/16568/27494/223601/66468/263406/83431/228543/14609/66629/16772/67771/19354/224912/14462/70385/75786/26951/93742/73804/71228/103583","Frmd4a,Frmd4b,Tcirg1,Pdlim1,Shtn1,Nckap1l,Phldb2,Dock7,Actr2,Prickle2,Rhou,Gpsm1,Rpgrip1l,Mtcl1,Map1b,Pak1,Arhgef2,Carmil1,Myo9b,Fez1,Abl2,Rhoj,Vangl2,Rap1b,Cyth3,Gpsm2,Jam3,Tek,Myh9,Hey1,Cdk5rap2,Dock2,Sh3bp1,Brsk1,Llgl1,Nherf1,Actr3,Krit1,Cenpa,Wee1,Wdr1,Rufy3,Fbf1,Dlg3,Exoc4,Apc,Ank3,Arfgef1,Dock8,Igf1r,Lmna,Dlg1,Diaph3,Patj,Ezr,Abl1,Sipa1l3,Pard6b,Arf6,Rictor,Ptk7,Clasp1,Pard3b,Syne4,Rack1,Fat1,Macf1,Parvb,Plk1,Wnt5a,Prkcz,Map2,Rac3,Cep290,Wnt11,Spag5,Kif20b,Rhog,Ift80,Myo9a,Misp,Pals1,Traf3ip2,Hes1,Ndc80,Map4,Spint2,Camsap3,Kif3a,Amot,Cyrib,Ska1,Plekhg3,Ndel1,Rhov,Gja1,Golph3,Lama1,Arpc5,Rac2,Crb3,Gata3,Spdl1,Ckap5,Zw10,Pard3,Kif2c,Dlg5,Fbxw11","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I",10,0.873513759430782,2.3274571711105,8.69193599196034e-07,2.82421058692619e-05,966,"98682/73149/14131/14127/14129/26888/65972/17476","Mfsd6,Clec4a3,Fcgr3,Fcer1g,Fcgr1,Clec4a2,Ifi30,Mpeg1","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0040013","negative regulation of locomotion",315,0.289253941791076,1.67769209997765,1.14997475424409e-06,3.63857180668693e-05,3982,"60599/114715/16181/23886/52392/21857/14270/208177/19272/22240/19091/57781/78771/19271/14083/20377/17342/217303/223255/21812/56484/19255/20848/18600/14739/94246/67103/217835/77125/13482/19246/20440/17260/17886/53614/21930/14714/11601/100952/320271/238247/22376/56363/20563/16009/60406/26941/56426/20319/109934/79264/17470/20350/23790/19876/52463/13835/13179/50791/240725/242653/11857/17965/16011/14026/11819/20315/246707/54608/52662/380916/259302/55985/228880/108155/56320/11596/13051/11542/70771/74748/68713/76108/20684/14114/21803/16600/21825/77569/237542/76707/11815/319430/245555/11629/20855/22003/234593/18846/15116/70415/22418/20312/14674/13479/14525/22411/12798/105171/11482/19219/70945/77044/20317/114886/11486/12552/13838/18787/22417","Trp53inp1,Spred1,Il1rn,Gdf15,Macir,Timp1,Srgap2,Phldb2,Ptprk,Dpysl3,Prkg1,Cd200r1,Mctp1,Ptprj,Ptk2,Sfrp1,Mitf,Cd300a,Stk24,Tgfbr1,Foxo3,Ptpn2,Stat3,Padi2,S1pr2,Arid4b,Ptgr1,Rin3,Il33,Dpp4,Ptpn1,St6gal1,Mef2c,Myh9,Reck,Tnfaip6,Gnrh1,Angpt2,Emilin1,Scai,Arid4a,Was,Tmeff2,Slit2,Igfbp3,Sap30,Nherf1,Pdcd10,Sfrp2,Abr,Krit1,Cd200,Sema3f,Coro1c,Robo1,Tet1,Epha1,Dcn,Magi2,Sulf1,Cldn19,Arhgdib,Nbl1,Igfbp5,Evl,Nr2f2,Cxcl12,Emilin2,Abhd2,Ldlrad4,Lrch1,Srgap3,Cxcl13,Zmynd8,Ogt,Dbn1,Ager,Cx3cr1,Adora3,Gpr173,Slamf8,Ifitm1,Rap2a,Sp100,Fbln1,Tgfb1,Klf4,Thbs1,Limch1,Osbpl8,Clasp1,Apod,C5ar2,Nexmif,Aif1,Stc1,Tpm1,Ndrg4,Plxna3,Has1,Stk26,Wnt5a,Cx3cl1,Gna13,Dpep1,Gcsam,Wnt11,Cnn2,Arrdc3,Acvrl1,Ptger4,Mmrn1,Arid2,Serpinf1,Cygb,Ada,Cdh11,Epha4,Serpine1,Wnt4","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0071560","cellular response to transforming growth factor beta stimulus",251,0.305954911524999,1.73519309194734,2.04775831904113e-06,6.0487630347061e-05,2810,"114715/14538/21808/23886/14718/11491/11783/14360/19272/13614/75766/14281/69710/14083/268977/53378/20377/22793/22059/246154/98403/12914/224109/21812/18214/18619/216869/20375/20848/94246/20296/65960/21807/17260/328365/171463/13433/12394/100952/238247/114249/170441/320910/328572/216190/20482/60406/20481/12912/74117/72183/12737/107321/14275/52463/23939/20779/54611/101809/13132/50527/21809/26401/235505/13038/16001/80859/74777/52662/16420/18854/12192/11350/108155/56320/16400/13051/21803/12843/21825/66313/16476/14118","Spred1,Gcnt2,Tgfb2,Gdf15,Got1,Adam17,Apaf1,Fyn,Ptprk,Edn1,Dcstamp,Fos,Arap1,Ptk2,Ltbp1,Sdcbp,Sfrp1,Zyx,Trp53,Vasn,Zfp451,Crebbp,Nrros,Tgfbr1,Ddr2,Penk,Arrb2,Spi1,Stat3,Arid4b,Ccl2,Twsg1,Tsc22d1,Mef2c,Zmiz1,Il17rd,Dnmt1,Runx1,Emilin1,Arid4a,Npnt,Slc2a10,Itgb8,Ep300,Appl2,Skil,Sap30,Ski,Creb1,Actr3,Snx6,Cldn1,Lpxn,Folr1,Tet1,Mapk7,Src,Pde3a,Spred3,Dab2,Ero1a,Tgfb3,Map3k1,Cd109,Ctsk,Igf1r,Nfkbiz,Selenon,Ldlrad4,Itgb6,Pml,Zfp36l1,Abl1,Ogt,Dbn1,Itga3,Cx3cr1,Tgfb1,Col1a2,Thbs1,Smurf2,Jun,Fbn1","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
