"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logFC","gene_name"
"Ncoa7",327.913052554814,0.493536067868739,0.07420857117871,6.65066123804216,2.91779158305101e-11,8.30370243872714e-10,0.493536067868739,"Ncoa7"
"Gm10373",6.52345592548941,-2.84275242908204,0.427655308220532,-6.64729836023945,2.98521523949251e-11,8.48216134241899e-10,-2.84275242908204,"Gm10373"
"Gm20544",45.5470026167048,-0.992967782862741,0.149429784257467,-6.64504595115965,3.03122492736548e-11,8.59930781444725e-10,-0.992967782862741,"Gm20544"
"Senp1",155.168760399237,-0.497885030566041,0.0749681593841412,-6.64128657627632,3.10956770271308e-11,8.80766688204685e-10,-0.497885030566041,"Senp1"
"Rfc1",659.744408327452,-0.283440682798315,0.0427128135578951,-6.63596375860665,3.22389052941337e-11,9.11712186509888e-10,-0.283440682798315,"Rfc1"
"Polr3gl",301.689112532218,-0.547784248471746,0.0825674150518722,-6.63438776819652,3.25852170565571e-11,9.20059205618896e-10,-0.547784248471746,"Polr3gl"
"Vps13a",429.657911498656,-0.461031007500824,0.0695080334423443,-6.63277300001936,3.29438256347025e-11,9.28726720792727e-10,-0.461031007500824,"Vps13a"
"Rit1",296.483590296181,0.376672060080765,0.0567972709564779,6.63186899189924,3.3146271677181e-11,9.32971584328289e-10,0.376672060080765,"Rit1"
"Rlig1",59.5572168601927,-0.767296346517422,0.115719882681222,-6.63063536480695,3.34244989888138e-11,9.39332873145008e-10,-0.767296346517422,"Rlig1"
"Pik3r3",44.8033459682121,0.893434448413641,0.13475975337613,6.62983142986288,3.36070439563628e-11,9.42989536036102e-10,0.893434448413641,"Pik3r3"
"Ctf1",28.2641297739177,-1.45125208781382,0.219003206795588,-6.62662482914409,3.43449049849133e-11,9.62192306944938e-10,-1.45125208781382,"Ctf1"
"Gm31965",30.1433832825693,3.64888850953788,0.550661032574065,6.62637864982229,3.44022033540673e-11,9.62298646230566e-10,3.64888850953788,"Gm31965"
"Ttc28",710.926041882378,-0.512030967904419,0.0772980221378256,-6.62411474114366,3.49335341837371e-11,9.75643704702942e-10,-0.512030967904419,"Ttc28"
"Mdfic",264.24104732488,0.506589853846854,0.0764903618122815,6.6229240108721,3.52162082787384e-11,9.82013522637812e-10,0.506589853846854,"Mdfic"
"Zmat3",212.69273473327,0.566422857766492,0.0855719990284508,6.61925471179152,3.61014336660693e-11,1.00513991628161e-09,0.566422857766492,"Zmat3"
"Kat8",85.2871483621751,-0.591489219038512,0.0893720160334996,-6.61828215687561,3.63396918567462e-11,1.01012165409778e-09,-0.591489219038512,"Kat8"
"Amz2",324.451846698436,-0.429094232656111,0.0648367948990669,-6.61806669074394,3.63926849691629e-11,1.01012165409778e-09,-0.429094232656111,"Amz2"
"Evl",116.070252405395,1.24582887835486,0.188364245170884,6.61393502373364,3.74236055748641e-11,1.03713554679431e-09,1.24582887835486,"Evl"
"Nostrin",48.2687910151494,0.92818466096354,0.140446016012364,6.60883581690082,3.87354015523945e-11,1.07183835741749e-09,0.92818466096354,"Nostrin"
"Bax",57.4943963025407,0.654225763822172,0.0990115740630609,6.6075685596665,3.9068327286635e-11,1.07926614014438e-09,0.654225763822172,"Bax"
"Gm56593",17.5349572922298,1.26088860688098,0.190830973344525,6.60735825417911,3.91238476244931e-11,1.07926614014438e-09,1.26088860688098,"Gm56593"
"Tbca",632.096386227432,0.340572971847712,0.051554279667877,6.60610475098772,3.9456375657545e-11,1.08677239291976e-09,0.340572971847712,"Tbca"
"Mup17",9.37892599877941,6.13828191257506,0.929626960286855,6.60295169438823,4.0305090476255e-11,1.10845161667572e-09,6.13828191257506,"Mup17"
"Plekhm2",267.153060140913,0.593870827992129,0.089943534350004,6.60270726833076,4.03716241938129e-11,1.10858630954186e-09,0.593870827992129,"Plekhm2"
"Nthl1",27.6844299495062,-1.07820340102627,0.163393240225077,-6.59882501590046,4.14429102998901e-11,1.13626857416741e-09,-1.07820340102627,"Nthl1"
"Slc22a18",55.3931139110599,-1.0210036422393,0.154753018743639,-6.59763312230228,4.17773518607413e-11,1.14369474972191e-09,-1.0210036422393,"Slc22a18"
"Letmd1",185.637009684771,-0.52835644282375,0.0801209309597575,-6.59448706467388,4.26728615466676e-11,1.16643478385769e-09,-0.52835644282375,"Letmd1"
"Tmed8",75.2202751251993,-0.701760639930539,0.106455047627223,-6.59208422307899,4.33694426457952e-11,1.18367647257553e-09,-0.701760639930539,"Tmed8"
"Esrra",153.543724536604,0.67708923216837,0.102795026731157,6.58678978642791,4.49437896572379e-11,1.22478636481073e-09,0.67708923216837,"Esrra"
"Tomt",11.1555247016961,1.68612839921367,0.256180043237857,6.58181011253926,4.64754919643222e-11,1.26461149541649e-09,1.68612839921367,"Tomt"
"Irf5",116.689098854464,0.789643015215633,0.120044036507105,6.57794454594915,4.76996046578108e-11,1.29595934950964e-09,0.789643015215633,"Irf5"
"Cln8",204.21950283401,0.580895830297781,0.0883160690375218,6.5774647425825,4.78537278240109e-11,1.29818574455906e-09,0.580895830297781,"Cln8"
"Tmem160",373.452233643225,-0.551886031571114,0.0839238537413203,-6.57603299858227,4.83165365272078e-11,1.30876690659391e-09,-0.551886031571114,"Tmem160"
"Sik1",93.4293076306688,1.02190171166246,0.155525341828595,6.57064436989765,5.0097983173511e-11,1.35498094038913e-09,1.02190171166246,"Sik1"
"Ap2m1",158.577152476779,0.419216012986362,0.0638156935249099,6.56916801856466,5.05971666019684e-11,1.36642738513965e-09,0.419216012986362,"Ap2m1"
"Arf6",260.666798663513,0.344380598076481,0.0524264099651877,6.56883807808235,5.07093894302043e-11,1.36740491497999e-09,0.344380598076481,"Arf6"
"Fam83f",16.0897308786849,1.77159371580198,0.269855101026516,6.56498138839295,5.2039361697884e-11,1.40116760403913e-09,1.77159371580198,"Fam83f"
"9630013D21Rik",277.958507092433,-1.52144409216753,0.231763594738046,-6.56463796174357,5.2159432934629e-11,1.40230128664011e-09,-1.52144409216753,"9630013D21Rik"
"Dclre1a",110.465392707397,-0.558713041872206,0.0851692455227242,-6.56003277289964,5.37959538494043e-11,1.44414033721699e-09,-0.558713041872206,"Dclre1a"
"Amy1",532.506185306121,-1.03715374646679,0.158213668903011,-6.55539912359023,5.54932518538348e-11,1.48748379708357e-09,-1.03715374646679,"Amy1"
"Rpap2",97.4070952656878,-0.576701681930607,0.0880565541064244,-6.54921928052749,5.78386522844866e-11,1.54804464284044e-09,-0.576701681930607,"Rpap2"
"Tpp2",444.872720500258,0.285588049595785,0.0436111181851889,6.54851472468724,5.81121281656798e-11,1.55305310131934e-09,0.285588049595785,"Tpp2"
"Tnfrsf11a",82.2631910654931,0.731984973220137,0.11179488467594,6.5475712537469,5.84803214788012e-11,1.56057427613905e-09,0.731984973220137,"Tnfrsf11a"
"Ly9",48.1619858501279,1.49809733298607,0.228910772512341,6.54445973225357,5.97108500158513e-11,1.59105088649645e-09,1.49809733298607,"Ly9"
"Pafah2",138.766566447388,0.670608497663961,0.102493802361825,6.54291754438549,6.03300978133553e-11,1.60517328294528e-09,0.670608497663961,"Pafah2"
"Cdk15",13.9875420852386,1.79448126954757,0.274338389107259,6.54112344753169,6.10584036273001e-11,1.62215132590933e-09,1.79448126954757,"Cdk15"
"Slc41a2",76.711039668386,0.806727172364016,0.12334192926947,6.54057527024349,6.12826440053718e-11,1.62570742637259e-09,0.806727172364016,"Slc41a2"
"Atox1",651.523476840069,0.527696146457484,0.0806897245975607,6.53981841045268,6.15935734889347e-11,1.63154935607066e-09,0.527696146457484,"Atox1"
"Ncam2",17.6322687764425,-3.05112300657615,0.466932165545291,-6.53440313543831,6.38637112454944e-11,1.68919516244333e-09,-3.05112300657615,"Ncam2"
"Babam2",305.487314808729,-0.332938558544127,0.0509541849587428,-6.53407681456792,6.40030920525273e-11,1.69039590845339e-09,-0.332938558544127,"Babam2"
"Arhgef2",352.95560926557,0.399180711863375,0.061094890803102,6.53378222984084,6.41291729562892e-11,1.69124238239269e-09,0.399180711863375,"Arhgef2"
"Anapc5",469.089516992491,-0.26860304746085,0.0411227067227457,-6.53174532678027,6.50076293097225e-11,1.71189929833773e-09,-0.26860304746085,"Anapc5"
"Rnf168",329.811643367038,-0.332800575169827,0.0509699507375522,-6.529348574093,6.60563567746783e-11,1.73697314758679e-09,-0.332800575169827,"Rnf168"
"Gm43672",46.2415911120118,1.11121989373507,0.170269313754869,6.5262487363686,6.7437295172132e-11,1.7706966291474e-09,1.11121989373507,"Gm43672"
"Gfra4",37.6083952818768,-1.12094805958873,0.171896079861653,-6.52107983201769,6.98030180763321e-11,1.83014152058441e-09,-1.12094805958873,"Gfra4"
"Gsap",26.5450168253565,1.30967892940811,0.200980343184184,6.51645284637557,7.19894256354755e-11,1.88471879109121e-09,1.30967892940811,"Gsap"
"Sgk1",217.114053369783,0.909133790639954,0.139569744593208,6.51383144169053,7.32577011136395e-11,1.91513519219465e-09,0.909133790639954,"Sgk1"
"Gm45909",12.1904228177529,-2.03836590966066,0.312964250795142,-6.51309504034989,7.3617897353675e-11,1.92175834804528e-09,-2.03836590966066,"Gm45909"
"L3mbtl2",97.8026475302477,-0.528291117356439,0.0811223470044535,-6.51227604802209,7.4020525675924e-11,1.92946836928575e-09,-0.528291117356439,"L3mbtl2"
"Ptpn2",160.567216992255,0.500475421829889,0.0769422862006706,6.50455616206433,7.79231010162947e-11,2.02825599837782e-09,0.500475421829889,"Ptpn2"
"Tatdn3",57.6981332690781,-0.727940386677487,0.111978192152956,-6.50073351499693,7.99293118884708e-11,2.07538194271253e-09,-0.727940386677487,"Tatdn3"
"Gm44250",285.410463416211,-0.852165650429199,0.131088945985614,-6.50066749733968,7.99643993272426e-11,2.07538194271253e-09,-0.852165650429199,"Gm44250"
"Ubash3b",126.086431145514,0.835610611116502,0.128640982762535,6.49567962846646,8.26593937422115e-11,2.14223610352654e-09,0.835610611116502,"Ubash3b"
"Haus2",107.432250438873,-0.534991780706124,0.0824042334476404,-6.49228514510795,8.4544043885518e-11,2.18792686809342e-09,-0.534991780706124,"Haus2"
"Pdzd2",374.028427214854,-1.05811729523016,0.163097149435259,-6.48765045185646,8.71852621908743e-11,2.25303753701877e-09,-1.05811729523016,"Pdzd2"
"A930001C03Rik",8.41258670821816,2.18705730126529,0.337196898966464,6.48599470507825,8.81482618000777e-11,2.27465514596298e-09,2.18705730126529,"A930001C03Rik"
"Ndufaf7",113.028538097801,-0.550471771045545,0.0849185299378266,-6.48235163101122,9.03038727661826e-11,2.32694191342774e-09,-0.550471771045545,"Ndufaf7"
"Lmo2",198.9328919958,0.527566223050712,0.0814211218768429,6.47947622054023,9.20415710105427e-11,2.36832574563036e-09,0.527566223050712,"Lmo2"
"Ifngr2",168.494251433516,0.553701088343022,0.0854686964152128,6.47840802032483,9.26954101794361e-11,2.38174235355334e-09,0.553701088343022,"Ifngr2"
"Fn3k",20.7347561203588,-1.71862188698428,0.265322478058801,-6.47748317277288,9.32651702158982e-11,2.39296341155941e-09,-1.71862188698428,"Fn3k"
"Atg101",212.89735071543,0.47397417250916,0.0731763139261025,6.4771528802039,9.34694783052846e-11,2.39478922620919e-09,0.47397417250916,"Atg101"
"Zfp641",18.3256339585394,-1.62497271972683,0.250980750315792,-6.47449144080666,9.51318035000295e-11,2.43391268527956e-09,-1.62497271972683,"Zfp641"
"Rgma",310.825413136104,-0.49035606720206,0.075746674689464,-6.47363160445465,9.56750056466354e-11,2.44429481847676e-09,-0.49035606720206,"Rgma"
"Sgce",316.135692849952,-0.603718147153975,0.0932610866529754,-6.47341960962144,9.58093988116377e-11,2.44429481847676e-09,-0.603718147153975,"Sgce"
"Rnf123",116.065417799338,-0.616362516623203,0.0952690689938492,-6.46970231925953,9.81961721095273e-11,2.50163789173082e-09,-0.616362516623203,"Rnf123"
"Rab3il1",140.484825398464,0.581111921354672,0.089824181588314,6.4694374173989,9.83684600041207e-11,2.50248249170313e-09,0.581111921354672,"Rab3il1"
"Rasa4",139.530880449721,0.868113693441085,0.134232718725417,6.46722871803616,9.98165135415603e-11,2.53394007026215e-09,0.868113693441085,"Rasa4"
"F7",15.3804385651285,2.96237286533619,0.45807510800101,6.46700249280881,9.99660011538751e-11,2.53394007026215e-09,2.96237286533619,"F7"
"Clec12a",160.672109458699,1.40990044968278,0.218017663180849,6.46690928208532,1.00027657616264e-10,2.53394007026215e-09,1.40990044968278,"Clec12a"
"Decr2",134.489148299993,-0.504114946871688,0.077958287245386,-6.46647027127349,1.00318552075769e-10,2.53773484899407e-09,-0.504114946871688,"Decr2"
"Spred1",368.939753845125,0.426085064658308,0.0658986382472474,6.46576433126985,1.00788052455767e-10,2.5460307745357e-09,0.426085064658308,"Spred1"
"6030443J06Rik",32.0426753216913,-1.28815655872978,0.199258648227828,-6.46474604834681,1.01469069266569e-10,2.55963910214378e-09,-1.28815655872978,"6030443J06Rik"
"Cmss1",76.4494674651156,-0.650607978593457,0.10064590957522,-6.46432608477953,1.01751244837472e-10,2.56316231042964e-09,-0.650607978593457,"Cmss1"
"Hprt1",462.141224702684,0.582785576144459,0.0902269374208516,6.45910847473557,1.05321599944403e-10,2.64939062461544e-09,0.582785576144459,"Hprt1"
"Btbd2",134.581129449353,-0.508044636852688,0.0786607868099711,-6.45867728325707,1.05622079117984e-10,2.65323842879337e-09,-0.508044636852688,"Btbd2"
"Matk",17.9131412435067,1.88723470844128,0.292397456279462,6.45434721784152,1.08686362386612e-10,2.72640573763682e-09,1.88723470844128,"Matk"
"Pgrmc1",325.325752050055,0.535369260338167,0.0830008338537049,6.45016725111213,1.11726782318079e-10,2.79877145790107e-09,0.535369260338167,"Pgrmc1"
"Serp1",582.58435132474,0.415265505188475,0.0644034580038898,6.44787590696441,1.13428575162554e-10,2.83744972583267e-09,0.415265505188475,"Serp1"
"Dhx36",421.998373457229,-0.287186062690412,0.0445520447112675,-6.44608041115969,1.14779781044212e-10,2.86726269702945e-09,-0.287186062690412,"Dhx36"
"Cenpv",175.146834940423,-0.638813484735556,0.0991898898341204,-6.44030844074806,1.19230951269534e-10,2.97432439602475e-09,-0.638813484735556,"Cenpv"
"Mmp12",145.259377918422,3.36381654458653,0.522987799102623,6.43192164398174,1.26000694708971e-10,3.13884833107418e-09,3.36381654458653,"Mmp12"
"Coa7",157.375469321132,0.485923772260327,0.0755737286421139,6.42979751020969,1.27774041677256e-10,3.17862228714678e-09,0.485923772260327,"Coa7"
"Ptafr",239.262673510545,0.816915132763928,0.127058018981897,6.42946536794596,1.28053529250483e-10,3.18117510649058e-09,0.816915132763928,"Ptafr"
"Ckap2",16.1422408390868,1.89887177426383,0.295356913371387,6.42907508948725,1.28382700254376e-10,3.18495344382788e-09,1.89887177426383,"Ckap2"
"Cpsf3",290.026494845573,-0.360545424578422,0.0560828924679332,-6.42879510511289,1.28619355676751e-10,3.18642938182099e-09,-0.360545424578422,"Cpsf3"
"Chchd10",765.577997835163,1.30379991831914,0.202827380547462,6.42812580234476,1.29186809774101e-10,3.19608522778125e-09,1.30379991831914,"Chchd10"
"Snx5",757.997824649184,0.456652505862264,0.0711328531464864,6.41971305329007,1.36531452136956e-10,3.37315205787814e-09,0.456652505862264,"Snx5"
"Dhrs1",270.141099745288,-0.377294162169381,0.0588413454084068,-6.41205872419559,1.43567509947042e-10,3.54211966242454e-09,-0.377294162169381,"Dhrs1"
"C1qc",710.805060924789,0.580201450282816,0.0905120899966424,6.41020940190795,1.45319897988192e-10,3.58044340440496e-09,0.580201450282816,"C1qc"
"Ipo11",101.334988824607,-0.485701963867458,0.0757813792353983,-6.40925209818009,1.46235216941122e-10,3.59806650055132e-09,-0.485701963867458,"Ipo11"
"Glrx",93.9808368598668,0.769424615502375,0.120082051083517,6.40749061628903,1.47934188965425e-10,3.63489661575428e-09,0.769424615502375,"Glrx"
"Tnfrsf10b",50.8598036085867,0.955778575335029,0.149203645387118,6.40586610906993,1.49518135574245e-10,3.6688038014166e-09,0.955778575335029,"Tnfrsf10b"
"1700028E11Rik",21.985906497567,-1.48523456193434,0.231887044419628,-6.40499155807353,1.50377701132403e-10,3.68486830050055e-09,-1.48523456193434,"1700028E11Rik"
"Apoc4",23.0259331908057,2.42470258580858,0.37866737280625,6.40325193015562,1.52101901043288e-10,3.72204733627834e-09,2.42470258580858,"Apoc4"
"Commd3",381.565015041077,0.400369258001156,0.0625440442753361,6.40139700973957,1.53961652216386e-10,3.76243787603793e-09,0.400369258001156,"Commd3"
"Per3",421.468186594128,-0.859210034591968,0.134275493732379,-6.39885961845309,1.56541680823268e-10,3.82029670459607e-09,-0.859210034591968,"Per3"
"Ctps2",161.742474702579,-0.434460731566058,0.0679125455973955,-6.39735600755805,1.5809044286886e-10,3.85286545452482e-09,-0.434460731566058,"Ctps2"
"Amotl2",436.674764774408,-0.743410522508843,0.116260749476659,-6.39433795029935,1.61244449760686e-10,3.92441498429729e-09,-0.743410522508843,"Amotl2"
"Wdr1",403.434985291718,0.348404728314001,0.0545034168923284,6.3923465386083,1.63359148422166e-10,3.97051032908254e-09,0.348404728314001,"Wdr1"
"Cyp4f13",111.318244401203,-0.540288737460328,0.084531548590252,-6.3915632266393,1.64198360070285e-10,3.98552186804878e-09,-0.540288737460328,"Cyp4f13"
"Tmem254",627.827098743011,0.783541312816417,0.122619326498043,6.39003112473403,1.65851993090095e-10,4.02018261850864e-09,0.783541312816417,"Tmem254"
"Lgals3bp",631.512747597678,0.712165619136282,0.111453033480458,6.38982714868101,1.66073372931831e-10,4.02018261850864e-09,0.712165619136282,"Lgals3bp"
"Prr5l",152.393028557434,-0.905271183474772,0.141772899273225,-6.3853612934171,1.70993273579898e-10,4.13371642286027e-09,-0.905271183474772,"Prr5l"
"Fosl1",8.43724999402049,2.84592931074788,0.445877739793852,6.38275710302037,1.73927669562209e-10,4.19534115898331e-09,2.84592931074788,"Fosl1"
"Atp8b4",42.1690970733814,1.23166208161921,0.192969254310349,6.38268560461112,1.74008923863091e-10,4.19534115898331e-09,1.23166208161921,"Atp8b4"
"Ube3b",287.331885185573,-0.382080556387711,0.0598645919035604,-6.38241311330123,1.74318936534068e-10,4.19718928045748e-09,-0.382080556387711,"Ube3b"
"Tmem276",155.346768869803,-0.518526995351106,0.0812488415211174,-6.38196170731044,1.74833687842303e-10,4.20395549402628e-09,-0.518526995351106,"Tmem276"
"Gm62060",94.1097361759908,0.862395848232207,0.13520966454899,6.37821158057631,1.79167877201701e-10,4.30242114732950e-09,0.862395848232207,"Gm62060"
"Sdccag8",196.144523345659,-0.568909266283186,0.0892162805122877,-6.37674270902642,1.80893978252931e-10,4.336386585475e-09,-0.568909266283186,"Sdccag8"
"Clrn1",4.46489505387853,2.6662450922603,0.418129691307857,6.37659833225577,1.81064512714985e-10,4.336386585475e-09,2.6662450922603,"Clrn1"
"Gm31813",7.39117651807582,2.94371735631627,0.461675993272389,6.37615427098777,1.81590012606616e-10,4.34318878556196e-09,2.94371735631627,"Gm31813"
"Zdhhc4",266.674753384672,-0.487642951188514,0.0764934413395281,-6.37496421456625,1.83005678071667e-10,4.37123522682204e-09,-0.487642951188514,"Zdhhc4"
"Nlrc4",38.1041427845389,1.02294517616016,0.160479947980618,6.37428656372514,1.83816609086298e-10,4.38478187138749e-09,1.02294517616016,"Nlrc4"
"Car11",43.422120663131,-0.971902108629688,0.152498410371639,-6.37319501404088,1.85130232186204e-10,4.4102680213259e-09,-0.971902108629688,"Car11"
"Trub1",81.6007807840361,-0.707294007927282,0.111003720149748,-6.37180453928136,1.86816885395316e-10,4.44456150888908e-09,-0.707294007927282,"Trub1"
"Selenoi",247.465281726694,-0.345622854457294,0.0542583325434154,-6.36994979859987,1.89090082143115e-10,4.49270041932108e-09,-0.345622854457294,"Selenoi"
"Cdk1",36.6054079734506,1.44218987257077,0.226480472086902,6.36783321441239,1.91717222440818e-10,4.54452263944737e-09,1.44218987257077,"Cdk1"
"Slfn10",38.7862618606286,1.24687046641827,0.195809110648979,6.36778575974177,1.91776530820669e-10,4.54452263944737e-09,1.24687046641827,"Slfn10"
"Gm50431",51.5713596629084,-1.15647518014186,0.181658843980343,-6.36619255524384,1.93778138296609e-10,4.58591262553001e-09,-1.15647518014186,"Gm50431"
"Wdr83os",148.834403941344,-0.574464474212067,0.0902458728228661,-6.36554843166758,1.94593157922785e-10,4.5991491963196e-09,-0.574464474212067,"Wdr83os"
"Sqstm1",763.105821187518,0.434877051618596,0.0683233253672736,6.36498661739464,1.95306763926604e-10,4.60995729131746e-09,0.434877051618596,"Sqstm1"
"Cdc73",446.323016721213,-0.331932566021635,0.0521579904980818,-6.3639830225791,1.96587879192406e-10,4.63411480361023e-09,-0.331932566021635,"Cdc73"
"Ms4a2",10.868109449742,2.38669146304922,0.375181761531253,6.36142720080067,1.99887642922777e-10,4.70573186598046e-09,2.38669146304922,"Ms4a2"
"Alox5ap",299.642913440164,0.577072962777818,0.0907604332656933,6.35819973543413,2.04131935016684e-10,4.79936860550336e-09,0.577072962777818,"Alox5ap"
"Wdtc1",123.951692001931,-0.519448987129738,0.0817231475707843,-6.3562038733251,2.06800523640088e-10,4.85576268693293e-09,-0.519448987129738,"Wdtc1"
"Nfs1",203.02405596462,-0.490527035808586,0.0772231614033563,-6.35207141088718,2.12434657200678e-10,4.97883330213829e-09,-0.490527035808586,"Nfs1"
"Naip5",34.5276370955094,0.983234393411163,0.154792918056854,6.35193396283177,2.12624605421916e-10,4.97883330213829e-09,0.983234393411163,"Naip5"
"Stk38l",112.626964294668,0.573459148978185,0.0902835772259817,6.35175484399344,2.12872390155918e-10,4.97883330213829e-09,0.573459148978185,"Stk38l"
"Kptn",51.9664177715574,-0.748615652900707,0.117912908846339,-6.34888631130526,2.16879230107328e-10,5.06596082170182e-09,-0.748615652900707,"Kptn"
"Uqcc6",114.74391679728,-0.629693528812655,0.0991942326533691,-6.34808609299996,2.18010076414251e-10,5.08577073201909e-09,-0.629693528812655,"Uqcc6"
"Slc35a1",196.522021504018,-0.488223378623286,0.0769267407548336,-6.34660163465472,2.20123144549588e-10,5.1284130542343e-09,-0.488223378623286,"Slc35a1"
"Creb3",241.995116444882,0.351423643594743,0.0553911676781356,6.3443985444896,2.23296081770496e-10,5.19560585604676e-09,0.351423643594743,"Creb3"
"Lrrfip1",411.953360350681,0.501296349769432,0.0790600425494889,6.34070427492671,2.28717191009197e-10,5.31486743861940e-09,0.501296349769432,"Lrrfip1"
"Clec7a",232.070290089818,1.12886009632279,0.178230563584818,6.33370659676771,2.3934045610325e-10,5.55455153996523e-09,1.12886009632279,"Clec7a"
"Fra10ac1",172.26400759326,-0.430858627035065,0.0680315409507401,-6.33321869553181,2.40098857905316e-10,5.56497172459408e-09,-0.430858627035065,"Fra10ac1"
"Mtx1",123.506698607658,-0.454455794602997,0.0717937330208886,-6.33002039984147,2.45128788408016e-10,5.67424245599302e-09,-0.454455794602997,"Mtx1"
"Rgs18",95.1279935348297,0.875401024507941,0.138372554002601,6.32640649598393,2.50936238548361e-10,5.80120718063087e-09,0.875401024507941,"Rgs18"
"Pabir2",109.13212781245,0.988556341987256,0.15631945856991,6.32394937284886,2.54961289438957e-10,5.88669287785505e-09,0.988556341987256,"Pabir2"
"Hmgn3",335.774892674265,-0.944623407022835,0.149407452346204,-6.32246512599633,2.5742313322716e-10,5.93591342849192e-09,-0.944623407022835,"Hmgn3"
"Stx1b",40.4872955839892,-1.23057990699314,0.194656087560368,-6.32181568229406,2.58507619505938e-10,5.9401442288374e-09,-1.23057990699314,"Stx1b"
"Tars2",100.481397567868,-0.542748742913463,0.0858537986652788,-6.32177901678523,2.58568979012888e-10,5.9401442288374e-09,-0.542748742913463,"Tars2"
"Sirpb1c",5.68718862117893,3.16018852438976,0.499890458964914,6.32176203349296,2.58597405269637e-10,5.9401442288374e-09,3.16018852438976,"Sirpb1c"
"Syt11",164.796085747452,-0.648209184798139,0.102546773270036,-6.32110757001793,2.5969515973928e-10,5.95775145799833e-09,-0.648209184798139,"Syt11"
"Cibar1",105.73637114569,-0.518466566154398,0.0820483676861285,-6.31903571973257,2.63200440839588e-10,6.0304753234915e-09,-0.518466566154398,"Cibar1"
"Hpcal1",196.346423670038,0.508769512970847,0.0805779668969655,6.31400285417237,2.71908919433123e-10,6.22207865766432e-09,0.508769512970847,"Hpcal1"
"Syde1",150.083115445688,-0.505676380926632,0.0801009887713346,-6.3129855034648,2.73703145359206e-10,6.25517760156375e-09,-0.505676380926632,"Syde1"
"Gm56824",3.44234622295565,3.75534702391009,0.595451155909393,6.3067255586645,2.85000525067748e-10,6.50510081709202e-09,3.75534702391009,"Gm56824"
"Gm39393",8.66767184551905,2.09398107564269,0.33211997019191,6.30489360345515,2.88391937513903e-10,6.57416652487332e-09,2.09398107564269,"Gm39393"
"Dcst1",32.031500559144,-1.83546852845987,0.291204189542591,-6.30302926390906,2.91883753971126e-10,6.64534328977807e-09,-1.83546852845987,"Dcst1"
"Sp2",128.981661477604,-0.670913344109429,0.106456280935813,-6.30224293213803,2.93368862888824e-10,6.67071095817747e-09,-0.670913344109429,"Sp2"
"Pip4k2a",231.06616063972,0.597886907926888,0.0948839626669709,6.30124302486592,2.95268002754243e-10,6.70541704234572e-09,0.597886907926888,"Pip4k2a"
"Dcaf12",316.045248204871,0.302185600888085,0.0479673323859892,6.29982085425185,2.97989849745218e-10,6.75869538148486e-09,0.302185600888085,"Dcaf12"
"Gm17749",8.09380434503117,2.69790399216939,0.428318566180353,6.29882569935895,2.99908999640098e-10,6.79365650822016e-09,2.69790399216939,"Gm17749"
"Ncan",52.538495107818,4.03034746635756,0.639963015267483,6.29778185646089,3.01935012995494e-10,6.83094735061252e-09,4.03034746635756,"Ncan"
"Irs1",356.244758264188,-0.899412841288033,0.14286024169151,-6.29575332253891,3.0591052441602e-10,6.91219433686751e-09,-0.899412841288033,"Irs1"
"Rtn2",87.5949041339016,-1.02923247977422,0.163521391795235,-6.2941763672306,3.09036302550913e-10,6.97406140235974e-09,-1.02923247977422,"Rtn2"
"Sdc3",215.852057812608,0.644534993299496,0.10248226854362,6.28923424958301,3.19035749846786e-10,7.19069799090764e-09,0.644534993299496,"Sdc3"
"H2-DMb1",232.251281167241,0.559283546243244,0.088945779815372,6.28791548518849,3.21756984188905e-10,7.24295509089068e-09,0.559283546243244,"H2-DMb1"
"Rasgef1a",15.6316740993334,1.57858427986329,0.251081571413834,6.28713716810962,3.23373641325388e-10,7.27024789109803e-09,1.57858427986329,"Rasgef1a"
"Prr32",59.0003258972653,-1.77297374522905,0.282042239256866,-6.28619936467864,3.25332108348803e-10,7.30514769133779e-09,-1.77297374522905,"Prr32"
"Nrcam",33.5434184400843,1.57977849576513,0.251386867877467,6.28425227261734,3.29435384762351e-10,7.38500328943569e-09,1.57977849576513,"Nrcam"
"Neil2",55.1209475470961,-1.17786314678582,0.187434770315581,-6.28412297677035,3.29709643134485e-10,7.38500328943569e-09,-1.17786314678582,"Neil2"
"Gm34502",8.68147304884365,-2.44003035780168,0.388315524868223,-6.28362813624235,3.30761344433987e-10,7.39934520023593e-09,-2.44003035780168,"Gm34502"
"Evc2",57.3392584936391,-0.725825113496644,0.115618493427766,-6.27775965572595,3.4348633079619e-10,7.67446601950344e-09,-0.725825113496644,"Evc2"
"Rab1a",602.629767777503,0.375122475090246,0.0597885334378658,6.27415414830479,3.51540100553757e-10,7.84466532079388e-09,0.375122475090246,"Rab1a"
"Maoa",232.708375932127,0.626125381663085,0.0998374865104723,6.27144576198248,3.5771090722865e-10,7.97247630410718e-09,0.626125381663085,"Maoa"
"Lbh",243.426042270546,0.707844937126343,0.112879226575098,6.27081668260207,3.59159270127633e-10,7.99484979271733e-09,0.707844937126343,"Lbh"
"Blcap",428.872972594128,-0.715166901644929,0.114108413128143,-6.26743359266423,3.67047069866933e-10,8.16033201313556e-09,-0.715166901644929,"Blcap"
