"pathway_id","pathway_name","setSize","enrichmentScore","NES","pvalue","padj","rank","leadingEdge","leadingEdge_symbols","contrast","tissue","database","ranking_metric","analysis_type","logFC_cutoff","fdr_cutoff"
"mmu04514","Cell adhesion molecule (CAM) interaction",132,0.288594519980438,1.50967557207076,0.00253920037228658,0.00772611395328224,5051,"104099/20969/319504/13003/58998/16414/12490/16409/54725/216856/269116/12524/12519/83964/20970/102657/20612/20971/320910/94332/16410/12737/16728/15894/242653/11658/14999/14997/58187/17136/20339/16401/15042/13052/241226/58235/20345/192167/80883/12560/17528/20344/239250/14991/12805/270152/19264/14998/21939/19268/16421/17967/18190/18007/15001/18260/242122/16456","Itga9,Sdc1,Nrcam,Vcan,Nectin3,Itgb2,Cd34,Itgam,Cadm1,Nlgn2,Nfasc,Cd86,Cd80,Jam3,Sdc3,Cd276,Siglec1,Sdc4,Itgb8,Cadm3,Itgav,Cldn1,L1cam,Icam1,Cldn19,Alcam,H2-DMb1,H2-M9,Cldn10,Mag,Sele,Itga4,H2-T24,Cxadr,Itga8,Nectin1,Selplg,Nlgn1,Ntng1,Cdh3,Mpz,Selp,Slitrk6,H2-M3,Cntn1,Jaml,Ptprc,H2-DMa,Cd40,Ptprf,Itgb7,Ncam1,Nrxn2,Neo1,H2-Oa,Ocln,Vtcn1,F11r","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05132","Salmonella infection",237,0.244773133862698,1.39881403013802,0.00271999811573876,0.00820609601019489,2893,"226421/105855/22146/17951/66824/17952/69146/66713/72318/23797/14281/18033/17948/18479/268973/266632/245880/16173/12475/12363/80837/19159/30955/100041194/140580/24088/16176/18705/17874/192176/56532/74117/69582/12362/53791/105504/12028/21899/20336/20430/11796/22151/29857/26419/26398/18707/110350/622434/235406/11845/19766/22145/16476/22030/76709/98932/71609","Rab7b,Nckap1l,Tuba1c,Naip5,Pycard,Naip6,Gsdmd,Actr2,Cyth4,Akt3,Fos,Nfkb1,Naip2,Pak1,Nlrc4,Irak4,Wasf3,Il18,Cd14,Casp4,Rhoj,Cyth3,Pik3cg,Ahnak2,Elmo1,Tlr2,Il1b,Pik3c2g,Myd88,Flna,Ripk3,Actr3,Plekhm2,Casp1,Tlr5,Exoc5,Bax,Tlr6,Exoc4,Cyfip1,Birc3,Tubb2a,Mapk12,Mapk8,Map2k4,Pik3cd,Dync2h1,Arhgef26,Snx33,Arf6,Ripk1,Tuba4a,Jun,Traf2,Arpc2,Myl9,Tradd","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00900","Terpenoid backbone biosynthesis",22,-0.572830060707833,-1.82381154032136,0.0029829268799565,0.00892371402743288,3258,"110606/68603/17855/110460/224530/57295/67422/66881/110446/71365/14272","Fntb,Pmvk,Mvk,Acat2,Acat3,Icmt,Dhdds,Pcyox1,Acat1,Pdss2,Fnta","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00770","Pantothenate and CoA biosynthesis",19,-0.607366678972819,-1.8582108821122,0.00307614334495514,0.00897792719020127,2665,"71743/75735/22361/211347/67618/74450/12036/11669/246277/99586/26464","Coasy,Pank1,Vnn1,Pank3,Aasdhppt,Pank2,Bcat2,Aldh2,Csad,Dpyd,Vnn3","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00030","Pentose phosphate pathway",27,-0.544912313858215,-1.81477671230059,0.00307670538540605,0.00897792719020127,4610,"18642/66171/230163/19139/71336/235582/14120/14381/110208/14751/66646/18641/74637/100198/75731/72157/21881/21351","Pfkm,Pgls,Aldob,Prps1,Rbks,Glyctk,Fbp2,G6pdx,Pgd,Gpi1,Rpe,Pfkl,Shpk,H6pd,Idnk,Pgm1,Tkt,Taldo1","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00062","Fatty acid elongation",28,-0.540633909757386,-1.8101305742232,0.00304282296551011,0.00897792719020127,1926,"106529/54397/170439/231086/70757/171282/52538/15107/171210/72852/97212/26922/93747","Tecr,Ppt2,Elovl6,Hadhb,Hacd2,Acot4,Acaa2,Hadh,Acot2,Mblac2,Hadha,Mecr,Echs1","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu03260","Virion - Human immunodeficiency virus",10,0.685144071049955,1.87430992905861,0.00313420769325492,0.0090713653560874,5041,"12774/69165/12767/170780/170779/170786/70192/69142/170776","Ccr5,Cd209b,Cxcr4,Cd209e,Cd209d,Cd209a,Cd209g,Cd209f,Cd209c","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04392","Hippo signaling pathway - multiple species",26,0.493836606480357,1.81389502892984,0.00321694749593568,0.00923575248833148,2439,"319710/213391/56289/18479/329628/29806/101543/215653/21677","Frmd6,Rassf4,Rassf1,Pak1,Fat4,Limd1,Wtip,Rassf2,Tead2","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04310","Wnt signaling pathway",154,0.279011012734253,1.49978437631458,0.00363116329475425,0.0103415530634601,5057,"229658/56811/21888/243548/73181/20377/22059/12914/81004/18019/192199/93840/72293/19055/18750/328572/26563/93735/20319/114606/12443/14283/72780/16348/11789/14160/26419/14369/19164/20379/22402/67772/16476/26564/12322/17869/68010/21886/57265/22418/170758/22411/14368/93960/22419/20317/22417/75826/18751/20378/26414/22423/27412/93897/13544/22413/18163/207742/17127/208846/22420/19354/12323/328949","Vangl1,Dkk2,Tle4,Prickle2,Nfatc4,Sfrp1,Trp53,Crebbp,Tbl1xr1,Nfatc2,Rspo1,Vangl2,Nkd2,Ppp3ca,Prkca,Ep300,Ror1,Wnt16,Sfrp2,Tle6,Ccnd1,Fosl1,Rspo3,Invs,Apc,Lgr5,Mapk8,Fzd7,Psen1,Sfrp4,Ccn4,Chd8,Jun,Ror2,Camk2a,Myc,Bambi,Tle2,Fzd2,Wnt5a,Rac3,Wnt11,Fzd6,Nkd1,Wnt5b,Serpinf1,Wnt4,Senp2,Prkcb,Frzb,Mapk10,Wnt8b,Peg12,Fzd10,Dvl3,Wnt2,Ctnnd2,Rnf43,Smad3,Daam1,Wnt6,Rac2,Camk2b,Mcc","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00512","Mucin type O-glycan biosynthesis",25,0.500625098971193,1.80486568947175,0.00392656172052881,0.0110940950199068,2555,"14537/56336/212996/108150/78754/20448/108760/94192/230145/72297/218476","Gcnt1,B4galt5,Galnt17,Galnt7,Galnt15,St6galnac4,Galnt16,C1galt1,Galnt12,B3gnt3,Gcnt4","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00860","Porphyrin metabolism",27,-0.534913850220895,-1.78147781538391,0.0040543250578418,0.0113118509455767,3804,"12870/12892/233016/11656/107508/15159/14325/11655/15288/67417/226139/22276/77697/14319/15203/14151/14297/22275/17025/70383","Cp,Cpox,Blvrb,Alas2,Eprs1,Hccs,Ftl1,Alas1,Hmbs,Ears2,Cox15,Uros,Mmab,Fth1,Heph,Fech,Fxn,Urod,Alad,Cox10","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04210","Apoptosis",129,0.286697821767619,1.49283355561532,0.00406718236245454,0.0113118509455767,4001,"22146/13040/11783/13036/23797/14281/53859/17210/19249/18033/22059/12984/12125/18176/13666/12333/12366/16440/16653/11911/17873/12028/11796/13032/13038/26419/11920/16905/18707/19766/22145/16476/22030/71609/16438/18035/16188/58801/11546/12983/11799/16150/78943/18710/18049/16906","Tuba1c,Ctss,Apaf1,Ctsh,Akt3,Fos,Map3k14,Mcl1,Ptpn13,Nfkb1,Trp53,Csf2rb2,Bcl2l11,Nras,Eif2ak3,Capn1,Casp2,Itpr3,Kras,Atf4,Gadd45b,Bax,Birc3,Ctsc,Ctsk,Mapk8,Atm,Lmna,Pik3cd,Ripk1,Tuba4a,Jun,Traf2,Tradd,Itpr1,Nfkbia,Il3ra,Pmaip1,Parp2,Csf2rb,Birc5,Ikbkb,Ern1,Pik3r3,Ngf,Lmnb1","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05220","Chronic myeloid leukemia",75,0.33880108200321,1.56959223748813,0.00428961893940095,0.0118380181583468,3812,"21808/12575/17246/27015/23797/18033/22059/21812/18176/12394/12571/16653/216148/12567/12443/17873/12028/21809/12578/11350/18707/21803/18035/17869/12402/16150/18710/21813","Tgfb2,Cdkn1a,Mdm2,Polk,Akt3,Nfkb1,Trp53,Tgfbr1,Nras,Runx1,Cdk6,Kras,Shc2,Cdk4,Ccnd1,Gadd45b,Bax,Tgfb3,Cdkn2a,Abl1,Pik3cd,Tgfb1,Nfkbia,Myc,Cbl,Ikbkb,Pik3r3,Tgfbr2","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00310","Lysine degradation",61,-0.413061654208069,-1.62699932670718,0.00498450201752807,0.0136498670633846,1168,"74147/67956/56752/14013/110460/224530/235386/70673/13382/78920/73582/15107/213389/97212/110446/11669/93747/209692/270076","Ehhadh,Kmt5a,Aldh9a1,Mecom,Acat2,Acat3,Hykk,Prdm16,Dld,Dlst,Camkmt,Hadh,Prdm9,Hadha,Acat1,Aldh2,Echs1,Dhtkd1,Gcdh","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05219","Bladder cancer",38,0.430517544770036,1.7292402902394,0.00528536424210084,0.0143632799250985,3171,"12575/17246/56289/22059/18176/14184/16653/12567/20779/12443/13649/12578/69635/21825/15200/17869/13866","Cdkn1a,Mdm2,Rassf1,Trp53,Nras,Fgfr3,Kras,Cdk4,Src,Ccnd1,Egfr,Cdkn2a,Dapk1,Thbs1,Hbegf,Myc,Erbb2","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05218","Melanoma",61,0.354469932791032,1.55963485019075,0.00546332118346461,0.0147344116766167,2363,"12575/17246/27015/23797/22059/17342/18176/18595/12571/16653/12567/14178/12443/17873/12028/54635/13649/12578/16001/18707","Cdkn1a,Mdm2,Polk,Akt3,Trp53,Mitf,Nras,Pdgfra,Cdk6,Kras,Cdk4,Fgf7,Ccnd1,Gadd45b,Bax,Pdgfc,Egfr,Cdkn2a,Igf1r,Pik3cd","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00670","One carbon pool by folate",32,-0.509151875451344,-1.76438021590629,0.00565574807285554,0.0151386940897487,3857,"12411/107885/229709/108147/107869/665563/68133/14450/232087/107747/218865/100039707/104174/13382/108156/192166/74340","Cbs,Mthfs,Ahcyl1,Atic,Cth,Mthfd2l,Gcsh,Gart,Mat2a,Aldh1l1,Chdh,Mthfsl,Gldc,Dld,Mthfd1,Sardh,Ahcyl2","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04657","IL-17 signaling pathway",72,0.348185206581452,1.60220379857822,0.00570005725727593,0.0151434356984346,5284,"14281/18033/20296/20310/16176/56489/23939/22033/14283/29857/26419/19225/22031/20201/16476/22030/20306/71609/18035/22032/30940/16150/16478/103213/225724/26414/26415/332110/21926/56480/15945/17392/20293","Fos,Nfkb1,Ccl2,Cxcl2,Il1b,Ikbke,Mapk7,Traf5,Fosl1,Mapk12,Mapk8,Ptgs2,Traf3,S100a8,Jun,Traf2,Ccl7,Tradd,Nfkbia,Traf4,Usp25,Ikbkb,Jund,Traf3ip2,Mapk4,Mapk10,Mapk13,Mapk15,Tnf,Tbk1,Cxcl10,Mmp3,Ccl12","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04115","p53 signaling pathway",71,0.330879829694528,1.50868352676929,0.00693663918604002,0.01829217444615,4399,"12575/11783/17246/22059/17248/29870/245000/16009/12571/12567/12443/17873/12028/12578/11920/68428/21825/268697/58801/140742/12450/64058/12521/18787/67874/98376/55948/12442/333654","Cdkn1a,Apaf1,Mdm2,Trp53,Mdm4,Gtse1,Atr,Igfbp3,Cdk6,Cdk4,Ccnd1,Gadd45b,Bax,Cdkn2a,Atm,Steap3,Thbs1,Ccnb1,Pmaip1,Sesn1,Ccng1,Perp,Cd82,Serpine1,Rprm,Gorab,Sfn,Ccnb2,Ppp1r13l","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04640","Hematopoietic cell lineage",72,0.341883682958748,1.5732068024558,0.00713401691961076,0.0186743384072164,3525,"12505/17311/12490/16790/14129/16409/16398/12489/12982/12475/16177/16194/16176/12977/12527/16399/12494/12978/14999/16590/16402/16400/16401/16416/16188/12986/14256/16197","Cd44,Kitl,Cd34,Anpep,Fcgr1,Itgam,Itga2,Cd33,Csf2ra,Cd14,Il1r1,Il6ra,Il1b,Csf1,Cd9,Itga2b,Cd38,Csf1r,H2-DMb1,Kit,Itga5,Itga3,Itga4,Itgb3,Il3ra,Csf3r,Flt3l,Il7r","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04613","Neutrophil extracellular trap formation",120,0.280897825990468,1.42189305321001,0.0073793674752958,0.0191755826365351,2887,"17970/17969/69146/20963/170743/234779/13057/13058/208727/23797/16414/18033/14131/14129/16409/12363/12273/24088/15081/18750/12362/16399/20779/17972/170744/12728/404634/29857/18707/11596/14289/78303/16416/56644","Ncf2,Ncf1,Gsdmd,Syk,Tlr7,Plcg2,Cyba,Cybb,Hdac4,Akt3,Itgb2,Nfkb1,Fcgr3,Fcgr1,Itgam,Casp4,C5ar1,Tlr2,H3f3b,Prkca,Casp1,Itga2b,Src,Ncf4,Tlr8,Clcn5,Macroh2a2,Mapk12,Pik3cd,Ager,Fpr2,H2bc27,Itgb3,Clec7a","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04623","Cytosolic DNA-sensing pathway",62,0.336888631783442,1.48201801820198,0.00784201073073567,0.0202301146387094,3369,"66824/56045/69146/13423/15951/18033/16173/72512/77125/214763/16176/56489/56532/56417/12362/54483/383619/230073/19766/18035/67917/218832","Pycard,Samhd1,Gsdmd,Dnase2a,Ifi204,Nfkb1,Il18,Sting1,Il33,Cgas,Il1b,Ikbke,Ripk3,Adar,Casp1,Mefv,Aim2,Rigi,Ripk1,Nfkbia,Zcchc3,Polr3a","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05100","Bacterial invasion of epithelial cells",70,0.329530746399068,1.49650077202913,0.00792614229004791,0.0203000478795472,2856,"66713/78514/52398/20362/14083/14268/12488/140580/53860/74117/216148/67300/20779/13429/15163/18707/16402/622434/14388/76709","Actr2,Arhgap10,Septin11,Septin8,Ptk2,Fn1,Cd2ap,Elmo1,Septin9,Actr3,Shc2,Cltc,Src,Dnm1,Hcls1,Pik3cd,Itga5,Arhgef26,Gab1,Arpc2","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00270","Cysteine and methionine metabolism",47,-0.441435782296041,-1.67008584753434,0.00884127189269263,0.0224820913842755,2222,"66902/232087/16828/17448/22117/12583/236539/104923/17449/12036/56369/257635/229905/74340/16832","Mtap,Mat2a,Ldha,Mdh2,Tst,Cdo1,Phgdh,Adi1,Mdh1,Bcat2,Apip,Sdsl,Kyat3,Ahcyl2,Ldhb","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04211","Longevity regulating pathway",85,-0.371729723526878,-1.54162043598963,0.00972406269832803,0.024378636060597,3075,"241113/18708/18706/11793/58988/108079/20656/108099/19744/224129/16367/72674/12359/11652/19017/22084/16337/105787/74769/20869/18747/72508/68465/11450/104111/56717/13685/11512/19016","Prkag3,Pik3r1,Pik3ca,Atg5,Rps6kb2,Prkaa2,Sod2,Prkag2,Rheb,Adcy5,Irs1,Adipor1,Cat,Akt2,Ppargc1a,Tsc2,Insr,Prkaa1,Pik3cb,Stk11,Prkaca,Rps6kb1,Adipor2,Adipoq,Adcy3,Mtor,Eif4ebp1,Adcy6,Pparg","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04921","Oxytocin signaling pathway",128,0.275949369073225,1.43700064168873,0.00971273660883087,0.024378636060597,3722,"12575/17931/18783/227541/14281/73181/329251/18019/320207/11513/18160/17260/30955/104709/19055/18176/12289/20191/18750/16440/16653/16518/12298/23939/12494/20779/12443/60596/13649/19225/54377/12295/75600/12293/12297/12288/16476/98932/16438/12322/234889/12314/56808/19877/107589/12296/20190/232807","Cdkn1a,Ppp1r12a,Pla2g4a,Camk1d,Fos,Nfatc4,Ppp1r12b,Nfatc2,Pik3r5,Adcy7,Npr1,Mef2c,Pik3cg,Pik3r6,Ppp3ca,Nras,Cacna1d,Ryr2,Prkca,Itpr3,Kras,Kcnj2,Cacnb4,Mapk7,Cd38,Src,Ccnd1,Gucy1a1,Egfr,Ptgs2,Cacng4,Cacnb1,Calml4,Cacna2d1,Cacnb3,Cacna1c,Jun,Myl9,Itpr1,Camk2a,Gucy1a2,Calm2,Cacna2d2,Rock1,Mylk,Cacnb2,Ryr1,Ppp1r12c","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00790","Folate biosynthesis",20,-0.545624380069657,-1.7020343177201,0.0106763230234942,0.0265788181563912,2264,"68591/20751/72562/12408/268566/56738/110391/14590/19286/17434","Mocos,Spr,Pcbd2,Cbr1,Gphn,Mocs1,Qdpr,Ggh,Pts,Mocs2","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04141","Protein processing in endoplasmic reticulum",158,-0.335878770039827,-1.51848697226251,0.0109712647650783,0.0267917669140044,4003,"26420/12304/66105/67812/15481/12915/13200/56228/16430/15519/50762/63958/13665/67075/69038/13002/56424/66967/67128/20224/386649/12317/50907/66212/13135/50873/110379/66245/26965/20832/22393/192193/15502/66753/218811/20014/109815/18415/269523/225896/21402/22213/12334/14376/108159/94232/56709/20335/66256/12033/27061/66397/66530/223455/56438/19089/116891/217365/26408/12017/59007/216440/19358/22230/12955/74126/56812/99683/54197/66890/68292/56085/217379/67819/23802/22433/81500/75744","Mapk9,Pdia4,Ube2d3,Ubxn4,Hspa8,Atf6b,Ddost,Ube2j1,Stt3a,Hsp90aa1,Fbxo6,Ube4b,Eif2s1,Magt1,Tmem258,Dnajc5,Stub1,Edem3,Ube2g1,Sar1a,Nsfl1c,Calr,Preb,Sec61b,Dad1,Prkn,Sec13,Hspbp1,Cul1,Ssr4,Wfs1,Edem1,Dnaja1,Erlec1,Sec24c,Rpn2,Selenos,Hspa4l,Vcp,Ubxn1,Skp1,Ube2g2,Capn2,Ganab,Ubxn8,Ubqln4,Dnajb12,Sec61g,Ssr2,Bcap29,Bcap31,Sar1b,Ubxn6,Marchf6,Rbx1,Prkcsh,Derl2,Nploc4,Map3k5,Bag1,Ngly1,Os9,Rad23a,Ufd1,Cryab,Syvn1,Dnajb2,Sec24b,Rnf5,Lman2,Stt3b,Ubqln1,Ubxn2a,Derl1,Amfr,Xbp1,Sil1,Svip","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05146","Amoebiasis",83,0.310145290248807,1.46440665087531,0.010987634745631,0.0267917669140044,3249,"226421/21808/16773/16414/18033/14083/14268/16409/20719/12475/16177/20310/12830/24088/16176/18750/16776/16782/21809/94216/18707/21803/109711/14675/12843/16780/16153/14676/16774","Rab7b,Tgfb2,Lama2,Itgb2,Nfkb1,Ptk2,Fn1,Itgam,Serpinb6a,Cd14,Il1r1,Cxcl2,Col4a5,Tlr2,Il1b,Prkca,Lama5,Lamc2,Tgfb3,Col4a6,Pik3cd,Tgfb1,Actn1,Gna14,Col1a2,Lamb3,Il10,Gna15,Lama3","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04520","Adherens junction",88,0.297680344372093,1.4462107981473,0.0108378240331959,0.0267917669140044,3611,"29875/14360/58998/19271/12914/21812/245880/215449/380928/19246/20613/22376/328572/56426/79264/20779/15170/13649/16001/71740/77446/109711/66313/98932/58235/13866/170758/20583/19877","Iqgap1,Fyn,Nectin3,Ptprj,Crebbp,Tgfbr1,Wasf3,Rap1b,Lmo7,Ptpn1,Snai1,Was,Ep300,Pdcd10,Krit1,Src,Ptpn6,Egfr,Igf1r,Nectin4,Heg1,Actn1,Smurf2,Myl9,Nectin1,Erbb2,Rac3,Snai2,Rock1","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04975","Fat digestion and absorption",26,-0.498652153543869,-1.65298447165033,0.011964058009965,0.0289425476060911,2678,"20778/14080/238055/11806/26569/17777/110460/224530/12491/67512/18784/55979/66350/67800/13350/26457/110446","Scarb1,Fabp1,Apob,Apoa1,Slc27a4,Mttp,Acat2,Acat3,Cd36,Agpat2,Pla2g5,Agpat1,Pla2g12a,Dgat2,Dgat1,Slc27a1,Acat1","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04912","GnRH signaling pathway",79,0.312851297648609,1.46231340523353,0.0121135943632235,0.0289425476060911,2985,"18805/18753/18783/17387/11513/18176/14714/12289/13653/18750/16440/16653/23939/20779/11911/13649/26401/18806/29857/26419/26398/75600/26405/12288/16476/15200/16438/12322","Pld1,Prkcd,Pla2g4a,Mmp14,Adcy7,Nras,Gnrh1,Cacna1d,Egr1,Prkca,Itpr3,Kras,Mapk7,Src,Atf4,Egfr,Map3k1,Pld2,Mapk12,Mapk8,Map2k4,Calml4,Map3k2,Cacna1c,Jun,Hbegf,Itpr1,Camk2a","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04670","Leukocyte transendothelial migration",102,0.289085107735345,1.44774311220339,0.012070170218293,0.0289425476060911,2878,"57257/17970/17969/234779/13057/13058/16414/14083/16409/215449/83964/18750/12737/15894/242653/17972/20315/29857/58187/22324/12767/22350/18707/16401/109711/98932","Vav3,Ncf2,Ncf1,Plcg2,Cyba,Cybb,Itgb2,Ptk2,Itgam,Rap1b,Jam3,Prkca,Cldn1,Icam1,Cldn19,Ncf4,Cxcl12,Mapk12,Cldn10,Vav1,Cxcr4,Ezr,Pik3cd,Itga4,Actn1,Myl9","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu03273","Virion - Lassa virus and SFTS virus",21,0.495881671117654,1.71179589567488,0.0124387178549829,0.0295212237091594,4585,"18187/211712/219257/17886/54216/69165/170780/170779/17880/245578/75599/170786/70192/69142/16784","Nrp2,Pcdh9,Pcdh20,Myh9,Pcdh7,Cd209b,Cd209e,Cd209d,Myh11,Pcdh11x,Pcdh1,Cd209a,Cd209g,Cd209f,Lamp2","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu03020","RNA polymerase",32,-0.485093308004489,-1.68100929561134,0.012641342721605,0.0298034305224594,4258,"74414/67005/67486/66420/78929/69833/17749/67710/20018/28015/231329/66491/20022/69920/20021/69870","Polr3c,Polr3k,Polr3g,Polr2e,Polr3h,Polr2f,Polr2k,Polr2g,Polr1d,Polr2m,Polr2b,Polr2l,Polr2j,Polr2i,Polr2c,Polr3gl","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00561","Glycerolipid metabolism",54,-0.40573584324891,-1.56584214166271,0.0127348908579944,0.0298264549042501,1743,"16956/116939/67512/14245/23945/55979/193742/67800/13350/225913/227333/28169/102247/11669/66853/68393","Lpl,Pnpla3,Agpat2,Lpin1,Mgll,Agpat1,Abhd16a,Dgat2,Dgat1,Tkfc,Dgkd,Agpat3,Gpat4,Aldh2,Pnpla2,Mogat1","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04066","HIF-1 signaling pathway",99,-0.3557959548705,-1.49269283133031,0.0140257225358822,0.0324230988491823,3379,"14254/15979/26413/26395/18708/18706/58988/18655/18803/18126/16828/56438/18641/112406/11600/67673/11652/14433/18127/71745/170768/16337/228026/13806/74769/22339/72508/68263/17347/67923/13819/18597/56717/13685/112405/15277/22041/16832","Flt1,Ifngr1,Mapk1,Map2k1,Pik3r1,Pik3ca,Rps6kb2,Pgk1,Plcg1,Nos2,Ldha,Rbx1,Pfkl,Egln2,Angpt1,Elob,Akt2,Gapdh,Nos3,Cul2,Pfkfb3,Insr,Pdk1,Eno1,Pik3cb,Vegfa,Rps6kb1,Pdhb,Mknk2,Eloc,Epas1,Pdha1,Mtor,Eif4ebp1,Egln1,Hk2,Trf,Ldhb","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu03250","Viral life cycle - HIV-1",57,0.336659099766,1.4630512739514,0.0139568736585951,0.0324230988491823,3736,"56045/12121/218442/72949/17755/12914/235180/17754/12774/328572/17857/93736/80287/17858/12767/101739/270058/20479/209387/19386/218210/12455/26943/269061/16543/432508","Samhd1,Bicd1,Serinc5,Ccnt2,Map1b,Crebbp,Fez1,Map1a,Ccr5,Ep300,Mx1,Aff4,Apobec3,Mx2,Cxcr4,Psip1,Map1s,Vps4b,Trim30d,Ranbp2,Nup153,Ccnt1,Serinc3,Cpsf7,Mdfic,Cpsf6","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05310","Asthma",17,0.528673777995591,1.72461495304079,0.0148319518977538,0.0340656443587119,7142,"14127/14126/14125/14999/19074/16153/14998/21939/21926/15001/14960/20292/15002/15000/14961","Fcer1g,Ms4a2,Fcer1a,H2-DMb1,Prg2,Il10,H2-DMa,Cd40,Tnf,H2-Oa,H2-Aa,Ccl11,H2-Ob,H2-DMb2,H2-Ab1","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05321","Inflammatory bowel disease",43,0.370258644762872,1.52562451742627,0.0159340233858951,0.036362258496017,5015,"21808/18033/16173/20848/15980/24088/16176/53791/21809/14999/16182/17132/21803/16476/16153/20852/257632/14998/17127/21926/15001/14462","Tgfb2,Nfkb1,Il18,Stat3,Ifngr2,Tlr2,Il1b,Tlr5,Tgfb3,H2-DMb1,Il18r1,Maf,Tgfb1,Jun,Il10,Stat6,Nod2,H2-DMa,Smad3,Tnf,H2-Oa,Gata3","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
